YearMonth,Año,Month,Business,Vertical,Subvertical,Platform,Zona,Pais,Partner,Revenue LC,Revenue Jug,Revenue OP,Revenue MC,Volumen,Volumen Jug,Volumen OP,Volumen MC,Orders,Transactions,Consumer Buyers,# Rutas,Freq Visita,Bajas Hogares,Altas Hogares,Eficiencia de visita (%), Eficacia de visita (%),Share Canales CCETH,Mix Retornables,Mix Single Serve,HH/dia/ruta,DATE,YTD,ID
202312,2023,12,PF,Direct To Consumer ,offline,Platform Name,South,MX,Partner2,,,,,,,,,,,,,,,,,,,,,,,,
202312,2023,12,PF,Direct To Consumer ,online,Platform Name,South,MX,Partner2,,,,,,,,,,,,,,,,,,,,,,,,
202312,2023,12,PF,Direct To Consumer ,total,Platform Name,South,MX,Partner2,,,,,,,,,,,,,,,,,,,,,,,,
202312,2023,12,PF,Direct To Consumer ,offline,Platform Name,North,MX,Partner3,,,,,,,,,,,,,,,,,,,,,,,,
202312,2023,12,PF,Direct To Consumer ,online,Platform Name,North,MX,Partner3,,,,,,,,,,,,,,,,,,,,,,,,
202312,2023,12,PF,Direct To Consumer ,total,Platform Name,North,MX,Partner3,,,,,,,,,,,,,,,,,,,,,,,,
202312,2023,12,PF,Direct To Consumer ,offline,Platform Name,North,MX,Partner4,,,,,,,,,,,,,,,,,,,,,,,,
202312,2023,12,PF,Direct To Consumer ,online,Platform Name,North,MX,Partner4,,,,,,,,,,,,,,,,,,,,,,,,
202312,2023,12,PF,Direct To Consumer ,total,Platform Name,North,MX,Partner4,,,,,,,,,,,,,,,,,,,,,,,,
202312,2023,12,PF,Direct To Consumer ,offline,Platform Name,South,MX,Partner5,,,,,,,,,,,,,,,,,,,,,,,,
202312,2023,12,PF,Direct To Consumer ,online,Platform Name,South,MX,Partner5,,,,,,,,,,,,,,,,,,,,,,,,
202312,2023,12,PF,Direct To Consumer ,total,Platform Name,South,MX,Partner5,,,,,,,,,,,,,,,,,,,,,,,,
202312,2023,12,PF,Direct To Consumer ,offline,Platform Name,North,MX,Partner6,,,,,,,,,,,,,,,,,,,,,,,,
202312,2023,12,PF,Direct To Consumer ,online,Platform Name,North,MX,Partner6,,,,,,,,,,,,,,,,,,,,,,,,
202312,2023,12,PF,Direct To Consumer ,total,Platform Name,North,MX,Partner6,,,,,,,,,,,,,,,,,,,,,,,,
202312,2023,12,PF,Direct To Consumer ,offline,Platform Name,South,MX,Partner7,,,,,,,,,,,,,,,,,,,,,,,,
202312,2023,12,PF,Direct To Consumer ,online,Platform Name,South,MX,Partner7,,,,,,,,,,,,,,,,,,,,,,,,
202312,2023,12,PF,Direct To Consumer ,total,Platform Name,South,MX,Partner7,,,,,,,,,,,,,,,,,,,,,,,,
202401,2024,1,PF,Direct To Consumer ,offline,Platform Name,North,MX,Partner1,,,,,,,,,,,,,,,,,,,,,,,,
202401,2024,1,PF,Direct To Consumer ,online,Platform Name,North,MX,Partner1,,,,,,,,,,,,,,,,,,,,,,,,
202401,2024,1,PF,Direct To Consumer ,total,Platform Name,North,MX,Partner1,,,,,,,,,,,,,,,,,,,,,,,,
202401,2024,1,PF,Direct To Consumer ,offline,Platform Name,South,MX,Partner2,,,,,,,,,,,,,,,,,,,,,,,,
202401,2024,1,PF,Direct To Consumer ,online,Platform Name,South,MX,Partner2,,,,,,,,,,,,,,,,,,,,,,,,
202401,2024,1,PF,Direct To Consumer ,total,Platform Name,South,MX,Partner2,,,,,,,,,,,,,,,,,,,,,,,,
202401,2024,1,PF,Direct To Consumer ,offline,Platform Name,North,MX,Partner3,,,,,,,,,,,,,,,,,,,,,,,,
202401,2024,1,PF,Direct To Consumer ,online,Platform Name,North,MX,Partner3,,,,,,,,,,,,,,,,,,,,,,,,
202401,2024,1,PF,Direct To Consumer ,total,Platform Name,North,MX,Partner3,,,,,,,,,,,,,,,,,,,,,,,,
202401,2024,1,PF,Direct To Consumer ,offline,Platform Name,North,MX,Partner4,,,,,,,,,,,,,,,,,,,,,,,,
202401,2024,1,PF,Direct To Consumer ,online,Platform Name,North,MX,Partner4,,,,,,,,,,,,,,,,,,,,,,,,
202401,2024,1,PF,Direct To Consumer ,total,Platform Name,North,MX,Partner4,,,,,,,,,,,,,,,,,,,,,,,,
202401,2024,1,PF,Direct To Consumer ,offline,Platform Name,South,MX,Partner5,,,,,,,,,,,,,,,,,,,,,,,,
202401,2024,1,PF,Direct To Consumer ,online,Platform Name,South,MX,Partner5,,,,,,,,,,,,,,,,,,,,,,,,
202401,2024,1,PF,Direct To Consumer ,total,Platform Name,South,MX,Partner5,,,,,,,,,,,,,,,,,,,,,,,,
202401,2024,1,PF,Direct To Consumer ,offline,Platform Name,North,MX,Partner6,,,,,,,,,,,,,,,,,,,,,,,,
202401,2024,1,PF,Direct To Consumer ,online,Platform Name,North,MX,Partner6,,,,,,,,,,,,,,,,,,,,,,,,
202401,2024,1,PF,Direct To Consumer ,total,Platform Name,North,MX,Partner6,,,,,,,,,,,,,,,,,,,,,,,,
202401,2024,1,PF,Direct To Consumer ,offline,Platform Name,South,MX,Partner7,,,,,,,,,,,,,,,,,,,,,,,,
202401,2024,1,PF,Direct To Consumer ,online,Platform Name,South,MX,Partner7,,,,,,,,,,,,,,,,,,,,,,,,
202401,2024,1,PF,Direct To Consumer ,total,Platform Name,South,MX,Partner7,,,,,,,,,,,,,,,,,,,,,,,,
202402,2024,2,PF,Direct To Consumer ,offline,Platform Name,North,MX,Partner1,,,,,,,,,,,,,,,,,,,,,,,,
202402,2024,2,PF,Direct To Consumer ,online,Platform Name,North,MX,Partner1,,,,,,,,,,,,,,,,,,,,,,,,
202402,2024,2,PF,Direct To Consumer ,total,Platform Name,North,MX,Partner1,,,,,,,,,,,,,,,,,,,,,,,,
202402,2024,2,PF,Direct To Consumer ,offline,Platform Name,South,MX,Partner2,,,,,,,,,,,,,,,,,,,,,,,,
202402,2024,2,PF,Direct To Consumer ,online,Platform Name,South,MX,Partner2,,,,,,,,,,,,,,,,,,,,,,,,
202402,2024,2,PF,Direct To Consumer ,total,Platform Name,South,MX,Partner2,,,,,,,,,,,,,,,,,,,,,,,,
202402,2024,2,PF,Direct To Consumer ,offline,Platform Name,North,MX,Partner3,,,,,,,,,,,,,,,,,,,,,,,,
202402,2024,2,PF,Direct To Consumer ,online,Platform Name,North,MX,Partner3,,,,,,,,,,,,,,,,,,,,,,,,
202402,2024,2,PF,Direct To Consumer ,total,Platform Name,North,MX,Partner3,,,,,,,,,,,,,,,,,,,,,,,,
202402,2024,2,PF,Direct To Consumer ,offline,Platform Name,North,MX,Partner4,,,,,,,,,,,,,,,,,,,,,,,,
202402,2024,2,PF,Direct To Consumer ,online,Platform Name,North,MX,Partner4,,,,,,,,,,,,,,,,,,,,,,,,
202402,2024,2,PF,Direct To Consumer ,total,Platform Name,North,MX,Partner4,,,,,,,,,,,,,,,,,,,,,,,,
202402,2024,2,PF,Direct To Consumer ,offline,Platform Name,South,MX,Partner5,,,,,,,,,,,,,,,,,,,,,,,,
202402,2024,2,PF,Direct To Consumer ,online,Platform Name,South,MX,Partner5,,,,,,,,,,,,,,,,,,,,,,,,
202402,2024,2,PF,Direct To Consumer ,total,Platform Name,South,MX,Partner5,,,,,,,,,,,,,,,,,,,,,,,,
202402,2024,2,PF,Direct To Consumer ,offline,Platform Name,North,MX,Partner6,,,,,,,,,,,,,,,,,,,,,,,,
202402,2024,2,PF,Direct To Consumer ,online,Platform Name,North,MX,Partner6,,,,,,,,,,,,,,,,,,,,,,,,
202402,2024,2,PF,Direct To Consumer ,total,Platform Name,North,MX,Partner6,,,,,,,,,,,,,,,,,,,,,,,,
202402,2024,2,PF,Direct To Consumer ,offline,Platform Name,South,MX,Partner7,,,,,,,,,,,,,,,,,,,,,,,,
202402,2024,2,PF,Direct To Consumer ,online,Platform Name,South,MX,Partner7,,,,,,,,,,,,,,,,,,,,,,,,
202402,2024,2,PF,Direct To Consumer ,total,Platform Name,South,MX,Partner7,,,,,,,,,,,,,,,,,,,,,,,,
202403,2024,3,PF,Direct To Consumer ,offline,Platform Name,North,MX,Partner1,,,,,,,,,,,,,,,,,,,,,,,,
202403,2024,3,PF,Direct To Consumer ,online,Platform Name,North,MX,Partner1,,,,,,,,,,,,,,,,,,,,,,,,
202403,2024,3,PF,Direct To Consumer ,total,Platform Name,North,MX,Partner1,,,,,,,,,,,,,,,,,,,,,,,,
202403,2024,3,PF,Direct To Consumer ,offline,Platform Name,South,MX,Partner2,,,,,,,,,,,,,,,,,,,,,,,,
202403,2024,3,PF,Direct To Consumer ,online,Platform Name,South,MX,Partner2,,,,,,,,,,,,,,,,,,,,,,,,
202403,2024,3,PF,Direct To Consumer ,total,Platform Name,South,MX,Partner2,,,,,,,,,,,,,,,,,,,,,,,,
202403,2024,3,PF,Direct To Consumer ,offline,Platform Name,North,MX,Partner3,,,,,,,,,,,,,,,,,,,,,,,,
202403,2024,3,PF,Direct To Consumer ,online,Platform Name,North,MX,Partner3,,,,,,,,,,,,,,,,,,,,,,,,
202403,2024,3,PF,Direct To Consumer ,total,Platform Name,North,MX,Partner3,,,,,,,,,,,,,,,,,,,,,,,,
202403,2024,3,PF,Direct To Consumer ,offline,Platform Name,North,MX,Partner4,,,,,,,,,,,,,,,,,,,,,,,,
202403,2024,3,PF,Direct To Consumer ,online,Platform Name,North,MX,Partner4,,,,,,,,,,,,,,,,,,,,,,,,
202403,2024,3,PF,Direct To Consumer ,total,Platform Name,North,MX,Partner4,,,,,,,,,,,,,,,,,,,,,,,,
202403,2024,3,PF,Direct To Consumer ,offline,Platform Name,South,MX,Partner5,,,,,,,,,,,,,,,,,,,,,,,,
202403,2024,3,PF,Direct To Consumer ,online,Platform Name,South,MX,Partner5,,,,,,,,,,,,,,,,,,,,,,,,
202403,2024,3,PF,Direct To Consumer ,total,Platform Name,South,MX,Partner5,,,,,,,,,,,,,,,,,,,,,,,,
202403,2024,3,PF,Direct To Consumer ,offline,Platform Name,North,MX,Partner6,,,,,,,,,,,,,,,,,,,,,,,,
202403,2024,3,PF,Direct To Consumer ,online,Platform Name,North,MX,Partner6,,,,,,,,,,,,,,,,,,,,,,,,
202403,2024,3,PF,Direct To Consumer ,total,Platform Name,North,MX,Partner6,,,,,,,,,,,,,,,,,,,,,,,,
202403,2024,3,PF,Direct To Consumer ,offline,Platform Name,South,MX,Partner7,,,,,,,,,,,,,,,,,,,,,,,,
202403,2024,3,PF,Direct To Consumer ,online,Platform Name,South,MX,Partner7,,,,,,,,,,,,,,,,,,,,,,,,
202403,2024,3,PF,Direct To Consumer ,total,Platform Name,South,MX,Partner7,,,,,,,,,,,,,,,,,,,,,,,,
202404,2024,4,PF,Direct To Consumer ,offline,Platform Name,North,MX,Partner1,,,,,,,,,,,,,,,,,,,,,,,,
202404,2024,4,PF,Direct To Consumer ,online,Platform Name,North,MX,Partner1,,,,,,,,,,,,,,,,,,,,,,,,
202404,2024,4,PF,Direct To Consumer ,total,Platform Name,North,MX,Partner1,,,,,,,,,,,,,,,,,,,,,,,,
202404,2024,4,PF,Direct To Consumer ,offline,Platform Name,South,MX,Partner2,,,,,,,,,,,,,,,,,,,,,,,,
202404,2024,4,PF,Direct To Consumer ,online,Platform Name,South,MX,Partner2,,,,,,,,,,,,,,,,,,,,,,,,
202404,2024,4,PF,Direct To Consumer ,total,Platform Name,South,MX,Partner2,,,,,,,,,,,,,,,,,,,,,,,,
202404,2024,4,PF,Direct To Consumer ,offline,Platform Name,North,MX,Partner3,,,,,,,,,,,,,,,,,,,,,,,,
202404,2024,4,PF,Direct To Consumer ,online,Platform Name,North,MX,Partner3,,,,,,,,,,,,,,,,,,,,,,,,
202404,2024,4,PF,Direct To Consumer ,total,Platform Name,North,MX,Partner3,,,,,,,,,,,,,,,,,,,,,,,,
202404,2024,4,PF,Direct To Consumer ,offline,Platform Name,North,MX,Partner4,,,,,,,,,,,,,,,,,,,,,,,,
202404,2024,4,PF,Direct To Consumer ,online,Platform Name,North,MX,Partner4,,,,,,,,,,,,,,,,,,,,,,,,
202404,2024,4,PF,Direct To Consumer ,total,Platform Name,North,MX,Partner4,,,,,,,,,,,,,,,,,,,,,,,,
202404,2024,4,PF,Direct To Consumer ,offline,Platform Name,South,MX,Partner5,,,,,,,,,,,,,,,,,,,,,,,,
202404,2024,4,PF,Direct To Consumer ,online,Platform Name,South,MX,Partner5,,,,,,,,,,,,,,,,,,,,,,,,
202404,2024,4,PF,Direct To Consumer ,total,Platform Name,South,MX,Partner5,,,,,,,,,,,,,,,,,,,,,,,,
202404,2024,4,PF,Direct To Consumer ,offline,Platform Name,North,MX,Partner6,,,,,,,,,,,,,,,,,,,,,,,,
202404,2024,4,PF,Direct To Consumer ,online,Platform Name,North,MX,Partner6,,,,,,,,,,,,,,,,,,,,,,,,
202404,2024,4,PF,Direct To Consumer ,total,Platform Name,North,MX,Partner6,,,,,,,,,,,,,,,,,,,,,,,,
202404,2024,4,PF,Direct To Consumer ,offline,Platform Name,South,MX,Partner7,,,,,,,,,,,,,,,,,,,,,,,,
202404,2024,4,PF,Direct To Consumer ,online,Platform Name,South,MX,Partner7,,,,,,,,,,,,,,,,,,,,,,,,
202404,2024,4,PF,Direct To Consumer ,total,Platform Name,South,MX,Partner7,,,,,,,,,,,,,,,,,,,,,,,,
202405,2024,5,PF,Direct To Consumer ,offline,Platform Name,North,MX,Partner1,,,,,,,,,,,,,,,,,,,,,,,,
202405,2024,5,PF,Direct To Consumer ,online,Platform Name,North,MX,Partner1,,,,,,,,,,,,,,,,,,,,,,,,
202405,2024,5,PF,Direct To Consumer ,total,Platform Name,North,MX,Partner1,,,,,,,,,,,,,,,,,,,,,,,,
202405,2024,5,PF,Direct To Consumer ,offline,Platform Name,South,MX,Partner2,,,,,,,,,,,,,,,,,,,,,,,,
202405,2024,5,PF,Direct To Consumer ,online,Platform Name,South,MX,Partner2,,,,,,,,,,,,,,,,,,,,,,,,
202405,2024,5,PF,Direct To Consumer ,total,Platform Name,South,MX,Partner2,,,,,,,,,,,,,,,,,,,,,,,,
202405,2024,5,PF,Direct To Consumer ,offline,Platform Name,North,MX,Partner3,,,,,,,,,,,,,,,,,,,,,,,,
202405,2024,5,PF,Direct To Consumer ,online,Platform Name,North,MX,Partner3,,,,,,,,,,,,,,,,,,,,,,,,
202405,2024,5,PF,Direct To Consumer ,total,Platform Name,North,MX,Partner3,,,,,,,,,,,,,,,,,,,,,,,,
202405,2024,5,PF,Direct To Consumer ,offline,Platform Name,North,MX,Partner4,,,,,,,,,,,,,,,,,,,,,,,,
202405,2024,5,PF,Direct To Consumer ,online,Platform Name,North,MX,Partner4,,,,,,,,,,,,,,,,,,,,,,,,
202405,2024,5,PF,Direct To Consumer ,total,Platform Name,North,MX,Partner4,,,,,,,,,,,,,,,,,,,,,,,,
202405,2024,5,PF,Direct To Consumer ,offline,Platform Name,South,MX,Partner5,,,,,,,,,,,,,,,,,,,,,,,,
202405,2024,5,PF,Direct To Consumer ,online,Platform Name,South,MX,Partner5,,,,,,,,,,,,,,,,,,,,,,,,
202405,2024,5,PF,Direct To Consumer ,total,Platform Name,South,MX,Partner5,,,,,,,,,,,,,,,,,,,,,,,,
202405,2024,5,PF,Direct To Consumer ,offline,Platform Name,North,MX,Partner6,,,,,,,,,,,,,,,,,,,,,,,,
202405,2024,5,PF,Direct To Consumer ,online,Platform Name,North,MX,Partner6,,,,,,,,,,,,,,,,,,,,,,,,
202405,2024,5,PF,Direct To Consumer ,total,Platform Name,North,MX,Partner6,,,,,,,,,,,,,,,,,,,,,,,,
202405,2024,5,PF,Direct To Consumer ,offline,Platform Name,South,MX,Partner7,,,,,,,,,,,,,,,,,,,,,,,,
202405,2024,5,PF,Direct To Consumer ,online,Platform Name,South,MX,Partner7,,,,,,,,,,,,,,,,,,,,,,,,
202405,2024,5,PF,Direct To Consumer ,total,Platform Name,South,MX,Partner7,,,,,,,,,,,,,,,,,,,,,,,,
202406,2024,6,PF,Direct To Consumer ,offline,Platform Name,North,MX,Partner1,,,,,,,,,,,,,,,,,,,,,,,,
202406,2024,6,PF,Direct To Consumer ,online,Platform Name,North,MX,Partner1,,,,,,,,,,,,,,,,,,,,,,,,
202406,2024,6,PF,Direct To Consumer ,total,Platform Name,North,MX,Partner1,,,,,,,,,,,,,,,,,,,,,,,,
202406,2024,6,PF,Direct To Consumer ,offline,Platform Name,South,MX,Partner2,,,,,,,,,,,,,,,,,,,,,,,,
202406,2024,6,PF,Direct To Consumer ,online,Platform Name,South,MX,Partner2,,,,,,,,,,,,,,,,,,,,,,,,
202406,2024,6,PF,Direct To Consumer ,total,Platform Name,South,MX,Partner2,,,,,,,,,,,,,,,,,,,,,,,,
202406,2024,6,PF,Direct To Consumer ,offline,Platform Name,North,MX,Partner3,,,,,,,,,,,,,,,,,,,,,,,,
202406,2024,6,PF,Direct To Consumer ,online,Platform Name,North,MX,Partner3,,,,,,,,,,,,,,,,,,,,,,,,
202406,2024,6,PF,Direct To Consumer ,total,Platform Name,North,MX,Partner3,,,,,,,,,,,,,,,,,,,,,,,,
202406,2024,6,PF,Direct To Consumer ,offline,Platform Name,North,MX,Partner4,,,,,,,,,,,,,,,,,,,,,,,,
202406,2024,6,PF,Direct To Consumer ,online,Platform Name,North,MX,Partner4,,,,,,,,,,,,,,,,,,,,,,,,
202406,2024,6,PF,Direct To Consumer ,total,Platform Name,North,MX,Partner4,,,,,,,,,,,,,,,,,,,,,,,,
202406,2024,6,PF,Direct To Consumer ,offline,Platform Name,South,MX,Partner5,,,,,,,,,,,,,,,,,,,,,,,,
202406,2024,6,PF,Direct To Consumer ,online,Platform Name,South,MX,Partner5,,,,,,,,,,,,,,,,,,,,,,,,
202406,2024,6,PF,Direct To Consumer ,total,Platform Name,South,MX,Partner5,,,,,,,,,,,,,,,,,,,,,,,,
202406,2024,6,PF,Direct To Consumer ,offline,Platform Name,North,MX,Partner6,,,,,,,,,,,,,,,,,,,,,,,,
202406,2024,6,PF,Direct To Consumer ,online,Platform Name,North,MX,Partner6,,,,,,,,,,,,,,,,,,,,,,,,
202406,2024,6,PF,Direct To Consumer ,total,Platform Name,North,MX,Partner6,,,,,,,,,,,,,,,,,,,,,,,,
202406,2024,6,PF,Direct To Consumer ,offline,Platform Name,South,MX,Partner7,,,,,,,,,,,,,,,,,,,,,,,,
202406,2024,6,PF,Direct To Consumer ,online,Platform Name,South,MX,Partner7,,,,,,,,,,,,,,,,,,,,,,,,
202406,2024,6,PF,Direct To Consumer ,total,Platform Name,South,MX,Partner7,,,,,,,,,,,,,,,,,,,,,,,,
202407,2024,7,PF,Direct To Consumer ,offline,Platform Name,North,MX,Partner1,,,,,,,,,,,,,,,,,,,,,,,,
202407,2024,7,PF,Direct To Consumer ,online,Platform Name,North,MX,Partner1,,,,,,,,,,,,,,,,,,,,,,,,
202407,2024,7,PF,Direct To Consumer ,total,Platform Name,North,MX,Partner1,,,,,,,,,,,,,,,,,,,,,,,,
202407,2024,7,PF,Direct To Consumer ,offline,Platform Name,South,MX,Partner2,,,,,,,,,,,,,,,,,,,,,,,,
202407,2024,7,PF,Direct To Consumer ,online,Platform Name,South,MX,Partner2,,,,,,,,,,,,,,,,,,,,,,,,
202407,2024,7,PF,Direct To Consumer ,total,Platform Name,South,MX,Partner2,,,,,,,,,,,,,,,,,,,,,,,,
202407,2024,7,PF,Direct To Consumer ,offline,Platform Name,North,MX,Partner3,,,,,,,,,,,,,,,,,,,,,,,,
202407,2024,7,PF,Direct To Consumer ,online,Platform Name,North,MX,Partner3,,,,,,,,,,,,,,,,,,,,,,,,
202407,2024,7,PF,Direct To Consumer ,total,Platform Name,North,MX,Partner3,,,,,,,,,,,,,,,,,,,,,,,,
202407,2024,7,PF,Direct To Consumer ,offline,Platform Name,North,MX,Partner4,,,,,,,,,,,,,,,,,,,,,,,,
202407,2024,7,PF,Direct To Consumer ,online,Platform Name,North,MX,Partner4,,,,,,,,,,,,,,,,,,,,,,,,
202407,2024,7,PF,Direct To Consumer ,total,Platform Name,North,MX,Partner4,,,,,,,,,,,,,,,,,,,,,,,,
202407,2024,7,PF,Direct To Consumer ,offline,Platform Name,South,MX,Partner5,,,,,,,,,,,,,,,,,,,,,,,,
202407,2024,7,PF,Direct To Consumer ,online,Platform Name,South,MX,Partner5,,,,,,,,,,,,,,,,,,,,,,,,
202407,2024,7,PF,Direct To Consumer ,total,Platform Name,South,MX,Partner5,,,,,,,,,,,,,,,,,,,,,,,,
202407,2024,7,PF,Direct To Consumer ,offline,Platform Name,North,MX,Partner6,,,,,,,,,,,,,,,,,,,,,,,,
202407,2024,7,PF,Direct To Consumer ,online,Platform Name,North,MX,Partner6,,,,,,,,,,,,,,,,,,,,,,,,
202407,2024,7,PF,Direct To Consumer ,total,Platform Name,North,MX,Partner6,,,,,,,,,,,,,,,,,,,,,,,,
202407,2024,7,PF,Direct To Consumer ,offline,Platform Name,South,MX,Partner7,,,,,,,,,,,,,,,,,,,,,,,,
202407,2024,7,PF,Direct To Consumer ,online,Platform Name,South,MX,Partner7,,,,,,,,,,,,,,,,,,,,,,,,
202407,2024,7,PF,Direct To Consumer ,total,Platform Name,South,MX,Partner7,,,,,,,,,,,,,,,,,,,,,,,,
202408,2024,8,PF,Direct To Consumer ,offline,Platform Name,North,MX,Partner1,,,,,,,,,,,,,,,,,,,,,,,,
202408,2024,8,PF,Direct To Consumer ,online,Platform Name,North,MX,Partner1,,,,,,,,,,,,,,,,,,,,,,,,
202408,2024,8,PF,Direct To Consumer ,total,Platform Name,North,MX,Partner1,,,,,,,,,,,,,,,,,,,,,,,,
202408,2024,8,PF,Direct To Consumer ,offline,Platform Name,South,MX,Partner2,,,,,,,,,,,,,,,,,,,,,,,,
202408,2024,8,PF,Direct To Consumer ,online,Platform Name,South,MX,Partner2,,,,,,,,,,,,,,,,,,,,,,,,
202408,2024,8,PF,Direct To Consumer ,total,Platform Name,South,MX,Partner2,,,,,,,,,,,,,,,,,,,,,,,,
202408,2024,8,PF,Direct To Consumer ,offline,Platform Name,North,MX,Partner3,,,,,,,,,,,,,,,,,,,,,,,,
202408,2024,8,PF,Direct To Consumer ,online,Platform Name,North,MX,Partner3,,,,,,,,,,,,,,,,,,,,,,,,
202408,2024,8,PF,Direct To Consumer ,total,Platform Name,North,MX,Partner3,,,,,,,,,,,,,,,,,,,,,,,,
202408,2024,8,PF,Direct To Consumer ,offline,Platform Name,North,MX,Partner4,,,,,,,,,,,,,,,,,,,,,,,,
202408,2024,8,PF,Direct To Consumer ,online,Platform Name,North,MX,Partner4,,,,,,,,,,,,,,,,,,,,,,,,
202408,2024,8,PF,Direct To Consumer ,total,Platform Name,North,MX,Partner4,,,,,,,,,,,,,,,,,,,,,,,,
202408,2024,8,PF,Direct To Consumer ,offline,Platform Name,South,MX,Partner5,,,,,,,,,,,,,,,,,,,,,,,,
202408,2024,8,PF,Direct To Consumer ,online,Platform Name,South,MX,Partner5,,,,,,,,,,,,,,,,,,,,,,,,
202408,2024,8,PF,Direct To Consumer ,total,Platform Name,South,MX,Partner5,,,,,,,,,,,,,,,,,,,,,,,,
202408,2024,8,PF,Direct To Consumer ,offline,Platform Name,North,MX,Partner6,,,,,,,,,,,,,,,,,,,,,,,,
202408,2024,8,PF,Direct To Consumer ,online,Platform Name,North,MX,Partner6,,,,,,,,,,,,,,,,,,,,,,,,
202408,2024,8,PF,Direct To Consumer ,total,Platform Name,North,MX,Partner6,,,,,,,,,,,,,,,,,,,,,,,,
202408,2024,8,PF,Direct To Consumer ,offline,Platform Name,South,MX,Partner7,,,,,,,,,,,,,,,,,,,,,,,,
202408,2024,8,PF,Direct To Consumer ,online,Platform Name,South,MX,Partner7,,,,,,,,,,,,,,,,,,,,,,,,
202408,2024,8,PF,Direct To Consumer ,total,Platform Name,South,MX,Partner7,,,,,,,,,,,,,,,,,,,,,,,,
202409,2024,9,PF,Direct To Consumer ,offline,Platform Name,North,MX,Partner1,,,,,,,,,,,,,,,,,,,,,,,,
202409,2024,9,PF,Direct To Consumer ,online,Platform Name,North,MX,Partner1,,,,,,,,,,,,,,,,,,,,,,,,
202409,2024,9,PF,Direct To Consumer ,total,Platform Name,North,MX,Partner1,,,,,,,,,,,,,,,,,,,,,,,,
202409,2024,9,PF,Direct To Consumer ,offline,Platform Name,South,MX,Partner2,,,,,,,,,,,,,,,,,,,,,,,,
202409,2024,9,PF,Direct To Consumer ,online,Platform Name,South,MX,Partner2,,,,,,,,,,,,,,,,,,,,,,,,
202409,2024,9,PF,Direct To Consumer ,total,Platform Name,South,MX,Partner2,,,,,,,,,,,,,,,,,,,,,,,,
202409,2024,9,PF,Direct To Consumer ,offline,Platform Name,North,MX,Partner3,,,,,,,,,,,,,,,,,,,,,,,,
202409,2024,9,PF,Direct To Consumer ,online,Platform Name,North,MX,Partner3,,,,,,,,,,,,,,,,,,,,,,,,
202409,2024,9,PF,Direct To Consumer ,total,Platform Name,North,MX,Partner3,,,,,,,,,,,,,,,,,,,,,,,,
202409,2024,9,PF,Direct To Consumer ,offline,Platform Name,North,MX,Partner4,,,,,,,,,,,,,,,,,,,,,,,,
202409,2024,9,PF,Direct To Consumer ,online,Platform Name,North,MX,Partner4,,,,,,,,,,,,,,,,,,,,,,,,
202409,2024,9,PF,Direct To Consumer ,total,Platform Name,North,MX,Partner4,,,,,,,,,,,,,,,,,,,,,,,,
202409,2024,9,PF,Direct To Consumer ,offline,Platform Name,South,MX,Partner5,,,,,,,,,,,,,,,,,,,,,,,,
202409,2024,9,PF,Direct To Consumer ,online,Platform Name,South,MX,Partner5,,,,,,,,,,,,,,,,,,,,,,,,
202409,2024,9,PF,Direct To Consumer ,total,Platform Name,South,MX,Partner5,,,,,,,,,,,,,,,,,,,,,,,,
202409,2024,9,PF,Direct To Consumer ,offline,Platform Name,North,MX,Partner6,,,,,,,,,,,,,,,,,,,,,,,,
202409,2024,9,PF,Direct To Consumer ,online,Platform Name,North,MX,Partner6,,,,,,,,,,,,,,,,,,,,,,,,
202409,2024,9,PF,Direct To Consumer ,total,Platform Name,North,MX,Partner6,,,,,,,,,,,,,,,,,,,,,,,,
202409,2024,9,PF,Direct To Consumer ,offline,Platform Name,South,MX,Partner7,,,,,,,,,,,,,,,,,,,,,,,,
202409,2024,9,PF,Direct To Consumer ,online,Platform Name,South,MX,Partner7,,,,,,,,,,,,,,,,,,,,,,,,
202409,2024,9,PF,Direct To Consumer ,total,Platform Name,South,MX,Partner7,,,,,,,,,,,,,,,,,,,,,,,,
202410,2024,10,PF,Direct To Consumer ,offline,Platform Name,North,MX,Partner1,,,,,,,,,,,,,,,,,,,,,,,,
202410,2024,10,PF,Direct To Consumer ,online,Platform Name,North,MX,Partner1,,,,,,,,,,,,,,,,,,,,,,,,
202410,2024,10,PF,Direct To Consumer ,total,Platform Name,North,MX,Partner1,,,,,,,,,,,,,,,,,,,,,,,,
202410,2024,10,PF,Direct To Consumer ,offline,Platform Name,South,MX,Partner2,,,,,,,,,,,,,,,,,,,,,,,,
202410,2024,10,PF,Direct To Consumer ,online,Platform Name,South,MX,Partner2,,,,,,,,,,,,,,,,,,,,,,,,
202410,2024,10,PF,Direct To Consumer ,total,Platform Name,South,MX,Partner2,,,,,,,,,,,,,,,,,,,,,,,,
202410,2024,10,PF,Direct To Consumer ,offline,Platform Name,North,MX,Partner3,,,,,,,,,,,,,,,,,,,,,,,,
202410,2024,10,PF,Direct To Consumer ,online,Platform Name,North,MX,Partner3,,,,,,,,,,,,,,,,,,,,,,,,
202410,2024,10,PF,Direct To Consumer ,total,Platform Name,North,MX,Partner3,,,,,,,,,,,,,,,,,,,,,,,,
202410,2024,10,PF,Direct To Consumer ,offline,Platform Name,North,MX,Partner4,,,,,,,,,,,,,,,,,,,,,,,,
